G,F,W,V1,V2,V3,C
959.9117982,76.2525556,7182.680745,227.8292118,157.4574607,91.52092786,0.079967657
959.8865101,76.76189727,7152.457356,227.173859,135.011176,91.68858673,0.079062303
960.0154147,75.89083828,7156.766485,226.0671373,340.637258,123.1177214,0.083951397
960.1432066,80.59463519,7108.96723,227.1960349,351.1432236,125.6235126,0.09516822
960.1094189,91.37511995,7139.658932,227.6134287,110.9769437,122.8395015,0.100080151
961.1437793,96.08789515,7217.130219,230.2890737,110.0457431,122.3576388,0.107693161
959.6091236,103.5086122,7316.277904,230.7615274,110.7343188,122.5907248,0.125530796
959.0086506,120.4604972,7593.444641,232.6896082,124.8254905,123.1105873,0.148658461
959.5876486,142.5647496,8013.606304,235.7799242,131.5456753,123.2504661,0.140225768
961.0819837,134.5589148,8175.156629,241.6984319,132.2874749,123.6086817,0.114863631
959.2307718,110.3933663,7768.766157,239.3557745,116.8299166,123.2987561,0.100059566
959.6065502,95.98021474,7667.422664,233.8762699,124.976539,123.1107689,0.10812447
958.5223047,103.7569497,7494.449621,231.0207189,135.2080847,123.7509146,0.138019913
960.5314022,132.2951648,7980.548864,232.5548412,138.7169418,124.1378971,0.134306692
961.190786,129.0057948,8214.566225,239.0434773,139.8357304,124.4750787,0.129859741
960.424178,124.8199869,7960.039599,238.972523,139.6245974,124.8324071,0.117383032
960.6056896,112.7375025,7869.786954,236.8740131,139.5290766,124.741145,0.119903604
960.7362211,115.1800838,7697.415143,234.9970923,138.7577421,124.7165638,0.132352397
959.7782118,127.1557421,7858.411806,235.251702,137.8250209,124.8254448,0.136197723
958.8607316,130.7196074,8132.974306,237.5911555,138.0409621,124.8592378,0.139433099
960.276937,133.6969229,8498.865747,238.5843859,136.5437345,124.8429456,0.134796949
960.2977025,129.4424015,8276.567424,239.0685149,138.1309499,124.8927878,0.130684251
958.8727714,125.4957855,8075.377273,237.7595942,138.7704836,124.977231,0.121639823
961.2711,116.6371137,7896.246102,237.78242,139.7191885,125.0304119,0.108770569
959.8105086,104.5580043,7670.593659,235.8239192,131.8933962,124.7314253,0.074509487
891.4026458,71.51498831,7470.305299,218.2792598,121.6930278,125.1506757,0.071431877
850.8428975,63.67456412,6983.181554,202.3320898,120.432581,125.1202035,0.103650724
856.7383652,88.19048211,6806.359871,202.0325634,134.3280513,125.06101,0.149740215
960.5324107,128.2881868,7361.466601,229.4976377,134.9575418,125.1803578,0.141098656
959.691445,135.529832,8106.801737,254.5395884,135.0255663,125.3238809,0.156086101
959.7510976,149.7944959,8577.877476,279.7462755,133.0941406,125.0831552,0.143043216
960.2892574,137.2858836,8512.632201,312.8700107,109.243864,121.4440135,0.141154633
960.6613053,135.5492775,8354.576969,309.4504872,95.91433359,120.7843117,0.126011
960.2999343,121.0538915,8230.310591,309.1851251,96.97190352,123.3795402,0.099773524
960.9112777,95.81250839,7822.872607,286.7603428,112.3587086,124.5981271,0.101432746
959.7806002,97.46786967,7516.310555,263.393485,111.8380769,125.5715458,0.093176468
960.948993,89.42896684,7407.798611,264.5313276,107.8380068,125.5370213,0.094136981
959.1541775,90.46083723,7222.809154,261.8143705,103.7966674,124.9816819,0.106392171
960.1966908,102.0464948,7251.530655,261.1422063,94.48975787,124.7133512,0.113989271
960.5836994,109.4521203,7540.453876,265.4555182,86.1088534,124.6636684,0.125014376
960.785621,120.0867722,7605.38913,266.7176597,99.80591666,124.9535253,0.13831036
960.1175142,132.886605,7822.928472,269.5380756,86.74347821,120.509677,0.13051364
959.9464301,125.3084312,8120.975774,272.5588663,80.00523322,117.1246291,0.133812829
958.8107997,128.4531473,8635.128261,270.6635606,79.18197866,117.4224235,0.133546413
962.5127846,128.0457429,8936.398599,272.4745312,75.13560279,117.0375328,0.125235972
959.9919953,120.5412246,8010.183965,272.2144772,83.7733214,116.8663977,0.129229822
959.8396703,124.0595947,7785.283685,269.7689877,81.20815552,116.9563067,0.121562259
960.4886503,116.6802782,7786.412437,270.8054346,33.29342187,115.1202729,0.10846187
959.2692566,104.176395,7778.188227,269.0432195,59.81433122,117.8376598,0.108295148
960.424694,103.884206,7624.977135,265.8353128,54.3414167,117.537562,0.122027828
959.5114667,117.1985393,7709.155325,265.684706,66.82520292,117.2555712,0.117867701
960.7845481,113.0954109,7871.015088,269.1577986,68.48453191,117.2919655,0.11887113
960.0660416,114.2095448,7714.358744,268.4605408,74.57148344,117.2915596,0.129477642
959.157067,124.3070875,7866.875636,268.2827966,71.453867,117.1860755,0.135373375
958.830369,129.8443293,8325.956446,270.691231,56.2946323,116.4935308,0.153492278
960.6363669,147.1730579,8721.074006,272.033832,47.20038769,116.4305275,0.132845007
961.0616557,127.6157451,8424.063949,276.5850704,67.00118058,116.9440728,0.11873593
959.5471145,114.1125493,7765.15349,272.5145838,68.7613453,117.1812809,0.109761964
960.6271746,105.3217763,7605.296492,268.4154111,62.11972468,117.0569122,0.10749257
960.2452923,103.2602843,7460.293056,265.5297377,55.28934418,117.1054255,0.13063161
960.5841598,125.4383882,7582.889734,238.1702958,75.65824424,117.3690637,0.149110555
959.3141325,143.2332375,7945.230811,236.9602331,69.5339366,117.4489584,0.160186837
960.2845334,153.6694965,8486.474602,240.2353194,72.94990281,117.3962425,0.153691566
960.9379449,147.5876337,8238.365783,245.0614154,75.12540982,117.3234586,0.140973154
959.6132952,135.4664525,8272.605366,277.4660757,72.4415775,117.4164935,0.143075134
958.6083467,137.2968007,8699.046717,273.115843,68.01025903,117.3541937,0.147383586
957.1331284,141.2831361,9104.03952,335.7680205,77.61971041,117.3240846,0.158545263
959.3311229,151.7489232,9192.598597,365.8185618,79.46769477,117.3749607,0.152483343
963.2195371,146.2820163,9220.27797,366.8051261,81.63800207,117.5583414,0.127984736
962.393785,123.2773982,8767.000177,275.1259095,86.02998832,118.1480402,0.103344802
960.0371901,99.45839551,7730.12668,229.1153863,88.47269556,118.1102953,0.089819125
960.1279259,86.22970057,7320.028283,216.2100873,69.51336432,118.1135737,0.119294035
959.002779,114.5375344,7479.839757,220.7021271,59.51569189,117.5829104,0.136891736
960.4071759,131.2795549,8024.305026,230.6494894,67.99800788,117.5077531,0.128651881
959.9326866,123.5581901,8032.791616,222.8440167,85.2201914,117.6177882,0.107482182
960.8389559,103.1756598,7701.445629,220.6308471,63.33479177,117.3035472,0.106073078
960.1917353,101.9191453,7574.156107,218.2090895,57.05394379,117.0084685,0.115218031
954.9559844,110.6314011,7831.233531,223.2424976,53.68865124,116.8738767,0.135778247
949.8333215,129.6622496,8613.926106,260.3266211,52.09736639,116.4952882,0.152778955
954.7055422,145.1145426,8813.611712,306.1901188,51.92027418,116.6206517,0.156061025
956.2639101,148.9923257,8757.230303,311.7868766,59.29170398,117.1539397,0.138031785
960.5322855,131.9948145,8448.188708,312.3304388,86.38840338,117.3820061,0.086911848
959.4383264,83.48163619,7753.406439,308.2602895,87.54734653,117.4334196,0.080395394
959.962329,77.13442182,6876.322417,262.1066868,83.932876,117.5127213,0.077965931
961.2139981,74.84435705,6874.476474,228.4403899,83.34750967,117.5872681,0.079724637
959.5977166,76.63243729,6795.174951,226.5887965,86.30710962,117.6517449,0.094855187
959.7607744,91.02282122,7163.688093,226.945348,85.29796048,117.4402427,0.111585415
960.3524026,107.0953046,7372.66401,229.3076045,79.32246353,117.1007725,0.115218861
958.468122,110.6507101,7773.218484,233.785963,79.66055307,117.1119784,0.114894287
959.1523515,110.1225116,8454.075,234.9684854,78.150402,116.9725244,0.122413028
959.4308426,117.4127439,9007.122066,262.0976779,79.32703276,116.9932682,0.135178137
959.8801547,129.6940739,9101.625966,269.2792835,82.87694006,117.0845738,0.101760552
961.2835279,97.67793486,8257.284988,268.6302356,84.10927821,117.2773551,0.092443657
959.482942,88.86456511,7590.695531,231.1511629,82.32809175,117.3687366,0.085256359
959.7316801,81.80202195,7339.527915,229.5105555,79.01531337,117.4349974,0.086067096
959.5316002,82.60131883,7169.012118,228.2468162,78.04605478,117.4516218,0.092623892
961.1864579,88.8755509,7185.86673,228.6820099,70.37352894,118.5992533,0.094040108
959.8711611,90.39007808,7314.735113,229.5282138,70.82557661,119.1976326,0.09866625
959.3610123,94.70688825,7401.958575,229.2901031,72.98997062,119.0044556,0.094342246
960.5542187,90.5082727,7430.97407,230.3300312,61.34391511,119.5163023,0.087997376
960.0568521,84.5262503,7213.521827,230.0530603,64.54375411,119.4997406,0.094819488
960.4273362,91.03209944,7192.960568,229.3561064,65.4957121,119.5274425,0.09863154
959.4491143,94.7284268,7312.095024,229.860636,67.92022436,119.3719249,0.105454745
959.2384041,101.1784614,7317.752427,231.2506329,56.74789104,119.068914,0.103583758
958.7186944,99.3615183,7468.678517,231.4339587,44.11117571,118.6097692,0.089362195
960.966979,85.67320656,7619.782241,232.0102391,49.15641268,117.1522573,0.092826078
959.7522948,89.2027953,7515.815736,228.9798843,62.54596563,115.9509095,0.091921227
960.9185913,88.2216083,7483.629998,230.4121602,60.8324993,115.7262651,0.094586299
960.2402608,90.88973307,7445.99827,229.7785117,59.72666103,116.6295303,0.094343932
960.2714652,90.59284162,7449.955009,230.5051104,64.0067704,116.8389182,0.089717405
959.8492214,86.15306374,7419.731608,229.5766156,77.49560474,117.1787792,0.078358098
941.6228336,75.21195952,7225.527022,225.6907507,75.30350016,117.3879691,0.078221747
940.7741824,73.65538259,7048.741147,222.8487124,73.62654659,117.4506582,0.08389007
939.6684496,78.9216122,7057.462474,222.2530158,67.29976046,117.494366,0.093342427
939.4022429,87.71093346,7234.576481,223.1400819,68.50902766,117.5091463,0.119246341
939.756288,112.0202806,7615.014535,225.3240798,64.172392,117.9088221,0.129012836
940.8337888,121.2406238,8077.762943,230.5554194,64.40433604,117.721169,0.117515034
939.8428385,110.5621149,8019.293605,232.3461466,62.34441436,117.5446654,0.102553875
940.5340527,96.38452522,7789.020761,230.0641169,65.00833426,117.5886744,0.091976514
939.188673,86.50704337,7587.880087,227.3907708,71.51048872,117.8791211,0.085818051
939.951122,80.59934181,7479.389812,225.2228071,73.38478739,117.9860944,0.077372097
939.9369572,72.72598986,7318.200651,224.3280124,57.69282741,117.7735894,0.07419852
940.3859057,69.74193099,7070.154693,222.362484,55.08547678,117.7492264,0.078483541
939.8508847,73.80481569,7087.769795,221.4076891,54.81943629,117.7345365,0.078903686
939.1880507,74.15769914,7290.858735,222.3600029,58.44123109,117.6056129,0.075732588
933.485069,71.12714134,7113.451412,221.3233994,59.56027631,117.6456765,0.0920249
929.7191572,85.90386994,7343.027201,219.4094489,65.58691747,117.6318581,0.115141787
929.9866458,107.0495252,7769.243909,222.2803106,58.77027623,117.5137731,0.103467279
930.4304091,96.22318744,7890.150361,227.7928125,54.64832488,117.5259152,0.093227628
930.6870678,86.74182047,7479.654139,225.3424748,54.89643063,117.1893397,0.091434133
929.8534024,85.09656508,7286.006229,222.5752373,57.98719601,117.5753012,0.095002037
929.442281,88.33796735,7274.259621,222.4790589,58.49544883,117.9269607,0.068081674
932.4798392,63.27798656,7274.335425,241.1351385,53.12200762,117.8228749,0.085621992
934.3558719,79.84078153,6817.782561,237.0152865,52.83560999,118.363959,0.097693968
930.0191443,91.28093237,7140.116348,220.9100849,51.08952538,118.361015,0.114602451
929.7411999,106.5824736,7438.001453,224.1054681,45.33496246,118.4797666,0.104176054
930.7083895,96.85676944,7588.092954,227.1646851,53.44879613,118.1114135,0.09370281
930.7397209,87.2099917,7380.259659,225.477805,57.17351224,117.7611112,0.095177086
929.7186094,88.58509406,7260.910922,222.6720563,54.20373771,117.7141379,0.09093475
930.5599372,84.54372903,7315.114583,223.8861786,54.63625849,117.7475024,0.096769806
929.7009521,90.05010447,7201.652841,222.2335811,54.96372067,117.6853823,0.117285845
929.1587004,109.0407621,7542.484809,224.1115513,58.25301954,117.6368681,0.128668897
930.6781789,119.5538251,7995.088068,226.9518055,56.68994431,117.7555425,0.153353602
947.1184723,142.7228515,8281.957122,233.2325891,50.88831227,117.4986352,0.146682018
960.1982897,138.9252491,8508.683865,298.4309584,54.87020318,117.4075633,0.140097537
960.0897854,134.5214157,8476.431902,309.306547,58.68211891,117.301497,0.135708342
959.6567803,130.2921925,8441.299326,308.4253425,60.40901943,117.3304282,0.13403852
959.2504714,128.6309742,8561.443876,306.7837738,60.32193265,117.1246425,0.132649991
960.5778225,127.2445667,8523.176904,306.7553088,49.81807672,116.8271352,0.118266531
959.5897465,113.604207,8236.535148,306.2230778,50.69703431,116.7414915,0.089682955
961.1960337,86.0588444,7729.805729,293.3197165,49.9706866,116.7541125,0.083719169
959.8680865,80.47053341,7230.505683,261.8305484,51.86225811,116.9050434,0.083796792
959.6487756,80.43386681,7069.775489,259.9811242,51.9953748,117.0211183,0.092811278
959.492481,89.06622946,7060.863573,259.8323689,52.97138679,117.0661531,0.110012794
960.5038319,105.5564486,7282.71643,262.040872,59.69511914,117.1500426,0.124661824
959.4478172,119.7381595,7959.728777,265.6851841,58.8617999,116.8219572,0.138826065
959.1097967,133.196365,8639.956401,269.1693532,62.21420365,116.7967765,0.130292965
961.0792043,124.9652595,8881.341414,273.3083909,66.9073709,116.8538163,0.095542335
959.6395186,91.82375106,8045.632911,270.9697693,69.97894404,116.8668636,0.082111293
960.6161366,78.79724125,7401.62805,263.3426218,69.15066694,116.9159419,0.078187509
960.3467315,75.10818271,7109.739934,259.3831422,64.5648792,116.8553206,0.081086775
960.2149312,77.87141917,7068.911611,258.6524045,60.5590988,116.7594193,0.093161138
959.7229016,89.45471546,7342.320408,258.8931754,58.91017931,116.6340026,0.11410054
959.6211611,109.5049016,7675.375919,262.1995281,58.50743548,116.6301671,0.11423633
960.3940558,109.6235997,8178.355114,266.6778317,64.43885453,116.6771002,0.09090555
960.343034,87.30514996,7837.779016,267.3404544,64.53837321,116.6089768,0.083387189
960.3024468,80.08030639,7382.233615,261.7392923,49.26974555,116.4460847,0.100436077
959.6854429,96.44901005,7479.247277,259.4500498,53.74311442,116.3913347,0.100109663
960.3583379,96.07378581,7737.549075,263.9459889,53.09863345,116.6118632,0.09193142
959.7643481,88.28710578,7569.370719,264.1198211,47.25792648,117.2493512,0.106356712
959.9023098,102.0773806,7490.640504,261.8696774,34.47268933,117.4066118,0.114198942
960.1420236,109.6198284,7900.16665,265.1197245,44.01583808,117.4643272,0.106029266
959.1667236,101.8031542,8069.16841,267.3066696,40.88570155,117.486026,0.08900524
959.4076284,85.37086445,7908.378402,265.3591112,43.59415724,117.3716896,0.081433303
960.4333314,78.12773226,7489.217753,260.8980774,42.80839914,117.2436131,0.084375611
960.1017443,81.03714951,7265.025758,259.6285651,41.45937857,117.1177794,0.088846901
959.5073464,85.30206436,7338.400669,259.5303247,37.2046025,117.0963836,0.111921285
960.0485133,107.3892954,7708.955152,260.4295346,44.13977369,117.5942053,0.099511591
960.9229534,95.53595473,8253.813258,266.8095873,43.60152405,117.6929593,0.08152752
959.8458391,78.34166484,7731.746934,263.9589665,46.39045543,117.4668495,0.080422742
959.3848524,77.1934343,7218.591359,260.1162266,51.86120659,117.311502,0.086558557
960.0889664,83.04296868,7367.738527,259.2324105,53.21791266,117.3392955,0.084138998
960.9020912,80.7809232,7307.419914,260.1594736,55.24037219,117.3039929,0.076848987
960.6632294,73.84435196,7093.429087,260.493265,54.11964483,117.2443347,0.073431706
960.2574919,70.54314014,7022.083965,241.8141814,49.08492289,117.2356616,0.080157918
960.392679,76.97224166,7350.207823,221.6092231,45.54359573,117.0271468,0.119082131
958.595923,114.3656073,7779.573106,223.7864242,37.26191095,117.0016111,0.156679316
960.2996204,150.1921532,8385.928571,234.6921181,41.90622967,117.27453,0.134210944
960.9124454,128.8827183,8343.224207,231.3563158,44.89611644,117.5847351,0.12157889
960.3008047,116.8266689,7936.943876,222.1002891,44.07373086,117.6152803,0.120104987
960.3202782,115.3369152,7813.434011,219.7893325,43.38196792,117.4326539,0.128078801
959.6003212,122.9966697,7881.218981,219.4052575,42.38522207,117.2208522,0.13095018
960.1230339,125.6598346,7933.450379,219.9557324,40.74728775,117.2097183,0.135811715
959.5635822,130.3959556,7980.541477,219.9707688,42.07381247,117.3104985,0.145007791
959.4815592,139.1441951,8125.982449,227.7749636,43.6861066,117.378817,0.135693307
959.9435005,130.1952261,8103.440311,226.3186374,44.8507588,117.4824463,0.138196613
960.3290902,132.6609405,8032.5157,222.6381159,38.13380751,117.2302499,0.143422984
959.6199716,137.7332635,8293.60802,225.989733,36.35288056,117.1100453,0.136916377
959.5823415,131.3876895,8382.567313,267.3159175,40.93328081,117.1187314,0.142868295
960.7782366,137.0938931,8316.292712,272.5863747,42.50552148,117.0322733,0.106411904
960.9247522,102.2382416,7917.282962,271.0652324,41.9138908,117.3310269,0.094208178
959.8587248,90.52696996,7637.08896,232.772401,48.15576366,117.2684564,0.091596397
960.1800105,87.91960047,7653.448754,229.204669,41.33285118,117.3372672,0.095658164
959.475416,91.84905673,7585.65202,229.552247,40.65804143,117.2710853,0.105364893
960.5056637,101.0950248,7709.678872,229.3711432,42.25308859,117.2419577,0.131727725
960.0056378,126.5252258,7891.45938,231.2194898,38.49445676,117.1710795,0.135253769
960.239847,129.8443808,8155.996139,236.9346822,47.03290067,117.3579736,0.090967803
960.2872639,87.35090896,7955.622504,238.5324347,46.96835432,117.9867393,0.124803892
957.2724964,119.8475882,7364.088089,254.985286,34.7858675,117.5930046,0.131718235
960.2301081,126.0902441,8129.763494,237.2760593,42.2022124,116.9841188,0.110194611
959.698825,105.8121833,8069.20202,238.0868919,40.29158626,117.048611,0.09003539
959.5633245,86.40685839,7761.24375,232.5317921,47.61149178,117.460924,0.079017855
959.4756202,75.82263532,7532.471921,229.4398729,56.59183585,118.7344139,0.089732789
959.7802176,86.09642305,7435.625442,226.2818008,57.68190413,118.099871,0.113685771
959.4438466,109.1133537,8088.906132,228.8588857,46.02136598,117.8741134,0.117335943
958.4043912,112.5772482,9011.266781,261.2629027,47.54349055,117.6748436,0.131091898
960.4103886,125.6390505,9457.497162,268.3783886,50.28231151,118.1463673,0.1341273
958.5705826,128.8172528,9472.188331,270.8364484,47.61337823,117.9712336,0.143337264
959.586148,137.3988843,9381.95106,271.7293427,42.46733239,117.7129386,0.144882564
962.0980128,139.0273015,9091.47688,274.4370385,42.32933263,117.6431916,0.13769199
960.2537999,132.4731898,8643.481457,274.4540244,39.05429709,117.2432793,0.142666133
960.881125,136.9956965,8531.258523,243.6642398,37.40348266,117.3541461,0.159966089
961.8697122,153.7083952,8672.148413,241.4624879,32.24513743,117.2295957,0.115749428
960.5998738,111.3358694,8541.853758,244.1062953,29.98408684,117.2422294,0.095922245
960.3736211,92.14289648,8033.303199,234.4546462,20.3815495,117.1677198,0.131797328
954.5965313,126.5746768,7963.707018,229.0438053,18.16366922,116.6150716,0.154769577
961.9217758,147.742501,8824.059785,237.5146469,27.7054144,116.6489303,0.147646908
961.068107,142.0247761,9377.490255,268.8570625,50.90559239,116.4337135,0.137971375
961.0832992,132.5998882,9288.192109,275.3929147,53.85643341,116.6133153,0.107025836
962.4871777,102.8607434,8870.454545,274.2233343,119.7786469,116.7662379,0.077871084
959.2782849,74.94991957,7855.718813,234.48552,34.0209143,116.7246247,0.079412428
960.041878,76.17861795,7438.706522,225.8830487,33.57681514,116.8249114,0.082556627
960.0508943,79.25781901,7448.327083,225.7961755,111.6540527,116.7374674,0.074758862
959.6123815,71.77231265,7216.691098,226.4960579,43.79562046,116.871694,0.079421534
959.9711634,76.21388733,7175.799684,225.9125935,94.62970732,116.7901426,0.076773172
959.9926799,73.70003085,7145.911408,226.9680757,25.02331721,116.6757586,0.074418667
959.9351787,71.44137549,7016.446357,226.2962376,22.29617607,116.6448449,0.081086603
960.8943565,77.83788281,6965.114899,225.5110768,16.62188565,116.5372244,0.08308569
960.9276688,79.83657094,7243.091297,226.0737983,15.19190333,116.4625945,0.072959014
959.9939073,70.10833476,7034.830429,217.6053572,14.05253262,116.979135,0.06751416
959.6546308,64.81318179,6731.720626,209.9212696,15.08998648,117.5952276,0.050188091
903.4452819,48.16323394,6731.354475,197.6640514,15.7486589,117.1111134,0.066653992
849.3789228,60.21823493,6545.446149,183.8455215,13.38153421,116.8755562,0.091731957
950.7459545,77.91519082,6844.688287,214.042581,146.7699741,116.6211233,0.13162619
958.3177487,125.1430676,7575.713249,226.6396489,197.6805092,116.6350432,0.132246275
958.5692307,126.7339523,8172.922511,232.4604042,236.39246,116.3244516,0.111668938
962.9609115,107.0424084,7890.838572,223.5089826,188.9454387,116.1394931,0.120616144
960.7992045,116.1486321,7849.907234,218.61567,216.1326158,116.2287372,0.133339316
958.6973486,128.1123089,8106.984154,225.3822318,183.6381314,116.5171393,0.161861332
959.068738,155.1760299,8205.014205,225.6615593,287.9135246,116.9668226,0.152048176
960.2691353,145.8246523,8374.809947,231.7275395,330.1038633,117.0246585,0.118694597
960.2223051,113.978758,8256.510411,226.2169863,297.2243864,117.0232836,0.116729301
960.310544,112.0860789,7957.116113,219.2412976,334.9968817,117.0113971,0.116925035
960.7886983,112.2843443,7855.700927,218.0022601,377.6242739,116.4588062,0.136618671
959.6335501,131.2616747,7897.556151,222.4855665,416.3026491,116.0575794,0.147241382
956.3164102,141.29777,8329.930893,238.6374862,415.7235935,116.1208761,0.146812452
959.8284932,140.3991568,8532.69472,225.6944491,431.9887001,116.110371,0.145100692
958.6917214,139.2717787,8767.310062,233.52905,376.7111022,116.0654174,0.162797928
961.1109961,156.0730263,9189.582503,235.6869453,428.5658832,116.2678361,0.131908019
958.8839282,126.7782477,8672.846591,228.691036,377.6485691,116.0577966,0.121911582
959.8503276,116.8990568,8273.143288,221.6256565,354.7332711,116.0366765,0.104256892
959.7105367,100.0710123,8002.596405,220.6595638,335.0639062,115.8163293,0.097348515
960.4468152,93.42639529,7680.725341,216.1759233,316.6317072,115.7450653,0.097042117
960.1152524,93.20379236,7520.139535,214.2692552,353.2642041,115.3868546,0.101125943
957.0666519,97.09256012,7613.56401,215.072566,367.4098744,115.6742025,0.103909318
959.6910495,99.44814269,7610.714081,216.2851132,386.7682931,115.5746175,0.112838527
960.356804,108.2901244,7648.438337,217.9365404,428.2035719,115.6953494,0.104529835
960.2990106,100.3859383,7747.781376,220.994526,430.2794476,115.7639218,0.099396665
959.7881521,95.4505188,7401.977953,215.4490736,456.2799172,115.7617533,0.102595037
959.922311,98.46950098,7350.270349,217.6438942,436.2204177,115.7940857,0.093813618
960.4627469,90.05378544,7301.448159,215.0996896,415.1611705,115.7507647,0.093142643
959.3740815,89.46003874,7171.986805,214.5714593,387.7560107,115.7854252,0.103480676
959.6356084,99.2766782,7402.091431,214.9965727,386.0883045,115.5989921,0.109809601
960.6338176,105.3772035,7639.786233,216.3536604,389.751549,115.6487315,0.115520213
957.8393047,110.9726233,7799.669526,221.7740617,387.519876,115.6090399,0.115256832
960.3896622,110.3975236,7819.621241,218.6228717,402.7042019,115.7004271,0.115742339
959.7595182,111.1577461,7798.652818,230.7144192,514.2161791,115.8234916,0.105864479
960.419817,101.6044411,7718.167819,233.7935495,499.7142029,116.2238954,0.09352902
959.6171509,89.82712474,7471.120393,232.8579065,180.7746447,116.3897358,0.118452375
959.8567223,113.6689302,7746.701073,229.3670617,173.4026525,116.5319902,0.128431568
961.2899607,123.2759037,8114.741545,234.4572514,165.1901867,117.0373038,0.147739597
958.5147541,142.0205911,8244.22384,236.2531146,155.7879187,116.0328217,0.142519485
960.2321668,136.6070294,8647.138214,240.8326155,103.998847,115.2630313,0.15337291
958.7455861,147.2736017,8634.632289,240.5060017,93.43930486,115.2825662,0.158375625
960.465862,151.8419318,8847.050158,242.5696758,99.82414872,115.6635416,0.153360662
960.0282029,147.29768,8778.45481,243.8395368,107.3648772,115.8679572,0.12132855
961.1841674,116.4788298,8523.702273,243.2952722,108.312971,115.2701737,0.095295324
959.8588857,91.59635691,7893.453346,235.6173213,105.7446188,115.7218342,0.08938248
960.1355004,85.7945672,7472.773809,230.6594396,120.610954,116.6012714,0.091976926
959.5063665,88.31031157,7465.637253,228.3771755,119.5315095,116.0726259,0.088535886
959.2698784,84.95074663,7379.610844,229.195587,138.6154793,116.8380229,0.112434259
957.6127895,107.8547977,7488.521654,227.270134,140.1904196,116.3920458,0.156912105
961.3835847,150.2610388,8152.329545,234.129169,150.8161143,116.4972581,0.152608363
958.9890546,146.7151753,8537.738372,243.2104081,349.3298787,104.8677912,0.100590257
960.4790817,96.46495572,8642.999578,242.8624509,433.4665609,90.45000573,0.076614013
959.9918068,73.58615638,7974.523388,231.6991296,447.2578707,90.50553874,0.065991581
959.7631701,63.35137751,7646.305535,225.8172701,456.4418072,90.3556612,0.064299257
960.3656611,61.71205903,7411.483975,224.3399955,450.3412256,90.81009887,0.064067563
960.0041474,61.52828749,7370.605114,223.5068824,418.4489904,90.4685018,0.061366614
960.3249968,58.91220376,7249.405457,223.4759764,426.7556679,90.46888234,0.060354582
959.7484327,57.96001342,7146.606935,223.6361674,427.4912534,90.51008082,0.059771248
960.3473818,57.36536112,7127.168406,223.1509714,427.236963,90.5223634,0.056619578
960.6412808,54.37446335,6961.908562,223.0351606,429.100793,90.56712505,0.057960666
960.2146092,55.67940889,6880.331395,221.9604513,430.65729,90.6129271,0.061583824
959.7364646,59.13368773,6969.435216,222.3664444,457.3257864,90.12691961,0.069032962
960.0910895,66.25345041,7349.29492,222.4921654,430.2828139,89.44632771,0.064131378
959.8888841,61.57196458,7323.525533,225.6721596,345.2579342,89.41666243,0.066441485
960.3162411,63.77644253,7253.919615,223.3423644,323.9348981,89.47977345,0.069974637
959.6409996,67.19778019,7294.100646,224.7666745,311.8797392,89.58005877,0.072515081
960.6939633,69.58844483,7347.510505,225.2880956,334.3304542,89.70138819,0.072081249
959.9477649,69.24802084,7368.604393,225.5481549,355.3384395,89.77251309,0.072121984
959.5373912,69.23333781,7358.012751,225.0224468,359.6680168,89.89279954,0.075396962
959.9013768,72.34620439,7443.480312,225.6343305,395.7283632,89.82563939,0.088557117
958.928492,85.00609897,7540.629505,224.3287534,347.3264705,90.44942395,0.116919798
959.4507749,112.1177257,7920.767442,223.0035572,346.4073148,90.09718728,0.124895361
960.5223269,119.8309511,8379.611522,227.5283807,352.2659437,90.33181679,0.089665437
960.3411431,86.12565448,8020.508258,262.2724221,359.8216682,89.96372992,0.131094128
959.5361442,125.8950852,8140.530397,225.7866736,361.196861,89.80366129,0.134334762
960.0483153,128.8990594,8706.534122,233.580621,395.9107816,89.83038296,0.133119839
960.2480817,127.8014771,8938.849303,229.5424377,401.1903902,89.84577186,0.131544253
959.1168243,126.3151168,9045.587143,222.0316128,385.6577918,90.22661786,0.15982117
961.4517032,153.2871735,9173.035371,222.0025494,349.2323318,90.08534846,0.131649424
959.4385852,126.5745628,8737.056264,227.9140301,368.6741617,89.68642442,0.129179284
960.1432677,123.9395891,8188.24266,221.2211517,339.6590156,90.06547427,0.103655743
960.6536009,99.52436426,8152.213219,222.3885175,337.9482823,89.76829626,0.089274239
959.8571584,85.76161963,7848.077655,216.7124531,339.4190819,89.8666168,0.085138862
959.9072989,81.72114572,7633.937942,214.1098648,386.7598601,90.08722922,0.098461944
959.974306,94.51433897,7616.63939,211.9732889,384.8696934,89.3843638,0.143329243
959.6218263,137.5923908,8060.948669,226.6958479,353.4807117,95.65545615,0.185428832
960.4277971,177.9415549,8736.593684,238.7259029,338.4118475,106.3250146,0.141631954
960.7334621,136.0272658,8761.057075,249.4220918,379.3086905,105.1198584,0.113102166
960.2143616,108.6610351,8160.021278,240.0383716,364.2496255,105.1623424,0.096616975
955.3354332,92.77300677,7774.200651,232.7400685,356.6882295,105.2179297,0.092421864
940.1219149,88.29388196,7420.414141,225.6807549,335.9163369,105.225811,0.092891953
940.2901591,87.3297603,7379.589163,225.4338616,360.3799344,105.3191669,0.087305045
